SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-5.M2-10.M3-11	2464	1508	32	0	8	0	5418	12	1.28205128205	0.0
M1-5.M2-10.M3-12	2461	1507	35	1	8	0	5418	12	1.40224358974	0.0663129973475
M1-5.M2-10.M3-13	2472	1507	24	1	8	0	5418	12	0.961538461538	0.0663129973475
M1-5.M2-10.M3-4	2442	1508	54	0	10	0	5416	12	2.16346153846	0.0
M1-5.M2-10.M3-8	2466	1508	30	0	7	0	5419	12	1.20192307692	0.0
M1-5.M2-10.M3-9	2468	1508	28	0	9	0	5417	12	1.12179487179	0.0
M1-5.M2-10.M3-1	2437	1507	59	1	8	0	5418	12	2.36378205128	0.0663129973475
M1-5.M2-10.M3-6	2423	1508	73	0	7	0	5419	12	2.92467948718	0.0
M1-5.M2-10.M3-14	2471	1508	25	0	6	0	5420	12	1.0016025641	0.0
M1-5.M2-10.M3-16	2471	1507	25	1	9	0	5417	12	1.0016025641	0.0663129973475
M1-5.M2-10.M3-2	2438	1508	58	0	7	0	5419	12	2.32371794872	0.0
M1-5.M2-10.M3-18	2467	1508	29	0	8	0	5418	12	1.16185897436	0.0
M1-5.M2-10.M3-3	2445	1507	51	1	8	0	5418	12	2.04326923077	0.0663129973475
M1-5.M2-10.M3-7	2469	1508	27	0	10	0	5416	12	1.08173076923	0.0
M1-5.M2-10.M3-10	2468	1507	28	1	10	0	5416	12	1.12179487179	0.0663129973475
M1-5.M2-10.M3-5	2435	1508	61	0	8	0	5418	12	2.44391025641	0.0
M1-5.M2-6.M3-17	2462	1506	32	0	14	2	5414	12	1.28307939054	0.0
M1-5.M2-6.M3-15	2458	1506	36	0	11	1	5417	13	1.44346431435	0.0
M1-5.M2-6.M3-11	2461	1506	33	0	11	2	5417	12	1.32317562149	0.0
M1-5.M2-6.M3-12	2458	1506	36	0	11	1	5417	13	1.44346431435	0.0
M1-5.M2-6.M3-13	2467	1506	27	0	13	1	5415	13	1.08259823577	0.0
M1-5.M2-6.M3-4	2438	1506	56	0	14	2	5414	12	2.24538893344	0.0
M1-5.M2-6.M3-8	2460	1506	34	0	13	2	5415	12	1.36327185245	0.0
M1-5.M2-6.M3-9	2465	1506	29	0	12	2	5416	12	1.16279069767	0.0
M1-5.M2-6.M3-1	2433	1506	61	0	12	1	5416	13	2.44587008821	0.0
M1-5.M2-6.M3-6	2418	1506	76	0	12	2	5416	12	3.04731355253	0.0
M1-5.M2-6.M3-14	2465	1506	29	0	12	2	5416	12	1.16279069767	0.0
M1-5.M2-6.M3-16	2466	1506	28	0	14	1	5414	13	1.12269446672	0.0
M1-5.M2-6.M3-2	2433	1506	61	0	12	2	5416	12	2.44587008821	0.0
M1-5.M2-6.M3-18	2463	1506	31	0	12	2	5416	12	1.24298315958	0.0
M1-5.M2-6.M3-3	2441	1506	53	0	12	1	5416	13	2.12510024058	0.0
M1-5.M2-6.M3-7	2465	1506	29	0	14	2	5414	12	1.16279069767	0.0
M1-5.M2-6.M3-10	2464	1506	30	0	14	1	5414	13	1.20288692863	0.0
M1-5.M2-6.M3-5	2432	1506	62	0	11	2	5417	12	2.48596631917	0.0
M1-5.M2-11.M3-17	2471	1508	31	0	5	0	5415	12	1.23900879297	0.0
M1-5.M2-11.M3-15	2465	1507	37	1	4	0	5416	12	1.47881694644	0.0663129973475
M1-5.M2-11.M3-11	2467	1508	35	0	5	0	5415	12	1.39888089528	0.0
M1-5.M2-11.M3-12	2465	1507	37	1	4	0	5416	12	1.47881694644	0.0663129973475
M1-5.M2-11.M3-13	2476	1507	26	1	4	0	5416	12	1.03916866507	0.0663129973475
M1-5.M2-11.M3-4	2447	1508	55	0	5	0	5415	12	2.19824140687	0.0
M1-5.M2-11.M3-8	2469	1508	33	0	4	0	5416	12	1.31894484412	0.0
M1-5.M2-11.M3-9	2472	1508	30	0	5	0	5415	12	1.19904076739	0.0
M1-5.M2-11.M3-1	2441	1507	61	1	4	0	5416	12	2.43804956035	0.0663129973475
M1-5.M2-11.M3-6	2426	1508	76	0	4	0	5416	12	3.03756994404	0.0
M1-5.M2-11.M3-14	2473	1508	29	0	4	0	5416	12	1.15907274181	0.0
M1-5.M2-11.M3-16	2476	1507	26	1	4	0	5416	12	1.03916866507	0.0663129973475
M1-5.M2-11.M3-2	2441	1508	61	0	4	0	5416	12	2.43804956035	0.0
M1-5.M2-11.M3-18	2471	1508	31	0	4	0	5416	12	1.23900879297	0.0
M1-5.M2-11.M3-3	2449	1507	53	1	4	0	5416	12	2.11830535572	0.0663129973475
M1-5.M2-11.M3-7	2475	1508	27	0	4	0	5416	12	1.07913669065	0.0
M1-5.M2-11.M3-10	2473	1507	29	1	5	0	5415	12	1.15907274181	0.0663129973475
M1-5.M2-11.M3-5	2439	1508	63	0	4	0	5416	12	2.51798561151	0.0
M1-5.M2-7.M3-17	2467	1507	31	0	9	1	5415	12	1.24099279424	0.0
M1-5.M2-7.M3-15	2462	1507	36	0	7	0	5417	13	1.44115292234	0.0
M1-5.M2-7.M3-11	2464	1507	34	0	8	1	5416	12	1.3610888711	0.0
M1-5.M2-7.M3-12	2462	1507	36	0	7	0	5417	13	1.44115292234	0.0
M1-5.M2-7.M3-13	2472	1507	26	0	8	0	5416	13	1.04083266613	0.0
M1-5.M2-7.M3-4	2444	1507	54	0	8	1	5416	12	2.16172938351	0.0
M1-5.M2-7.M3-8	2466	1507	32	0	7	1	5417	12	1.28102481986	0.0
M1-5.M2-7.M3-9	2468	1507	30	0	9	1	5415	12	1.20096076861	0.0
M1-5.M2-7.M3-1	2437	1507	61	0	8	0	5416	13	2.44195356285	0.0
M1-5.M2-7.M3-6	2423	1507	75	0	7	1	5417	12	3.00240192154	0.0
M1-5.M2-7.M3-14	2469	1507	29	0	8	1	5416	12	1.16092874299	0.0
M1-5.M2-7.M3-16	2472	1507	26	0	8	0	5416	13	1.04083266613	0.0
M1-5.M2-7.M3-2	2438	1507	60	0	7	1	5417	12	2.40192153723	0.0
M1-5.M2-7.M3-18	2467	1507	31	0	8	1	5416	12	1.24099279424	0.0
M1-5.M2-7.M3-3	2446	1507	52	0	7	0	5417	13	2.08166533227	0.0
M1-5.M2-7.M3-7	2471	1507	27	0	8	1	5416	12	1.08086469175	0.0
M1-5.M2-7.M3-10	2470	1507	28	0	8	0	5416	13	1.12089671737	0.0
M1-5.M2-7.M3-5	2437	1507	61	0	6	1	5418	12	2.44195356285	0.0
M1-5.M2-2.M3-17	2428	1507	30	0	48	1	5416	12	1.22050447518	0.0
M1-5.M2-2.M3-15	2424	1507	34	0	45	0	5419	13	1.38323840521	0.0
M1-5.M2-2.M3-11	2427	1507	31	0	45	1	5419	12	1.26118795769	0.0
M1-5.M2-2.M3-12	2423	1507	35	0	46	0	5418	13	1.42392188771	0.0
M1-5.M2-2.M3-13	2432	1507	26	0	48	0	5416	13	1.05777054516	0.0
M1-5.M2-2.M3-4	2408	1507	50	0	44	1	5420	12	2.03417412531	0.0
M1-5.M2-2.M3-8	2427	1507	31	0	46	1	5418	12	1.26118795769	0.0
M1-5.M2-2.M3-9	2431	1507	27	0	46	1	5418	12	1.09845402766	0.0
M1-5.M2-2.M3-1	2402	1507	56	0	43	0	5421	13	2.27827502034	0.0
M1-5.M2-2.M3-6	2391	1507	67	0	39	1	5425	12	2.72579332791	0.0
M1-5.M2-2.M3-14	2430	1507	28	0	47	1	5417	12	1.13913751017	0.0
M1-5.M2-2.M3-16	2431	1507	27	0	49	0	5415	13	1.09845402766	0.0
M1-5.M2-2.M3-2	2403	1507	55	0	42	1	5422	12	2.23759153784	0.0
M1-5.M2-2.M3-18	2429	1507	29	0	46	1	5418	12	1.17982099268	0.0
M1-5.M2-2.M3-3	2408	1507	50	0	45	0	5419	13	2.03417412531	0.0
M1-5.M2-2.M3-7	2430	1507	28	0	49	1	5415	12	1.13913751017	0.0
M1-5.M2-2.M3-10	2432	1507	26	0	46	0	5418	13	1.05777054516	0.0
M1-5.M2-2.M3-5	2403	1507	55	0	40	1	5424	12	2.23759153784	0.0
M1-5.M2-1.M3-17	2415	1508	32	0	61	0	5414	12	1.30772374336	0.0
M1-5.M2-1.M3-15	2410	1507	37	1	59	0	5416	12	1.51205557826	0.0663129973475
M1-5.M2-1.M3-11	2413	1508	34	0	59	0	5416	12	1.38945647732	0.0
M1-5.M2-1.M3-12	2410	1507	37	1	59	0	5416	12	1.51205557826	0.0663129973475
M1-5.M2-1.M3-13	2420	1507	27	1	60	0	5415	12	1.10339190846	0.0663129973475
M1-5.M2-1.M3-4	2396	1508	51	0	56	0	5419	12	2.08418471598	0.0
M1-5.M2-1.M3-8	2414	1508	33	0	59	0	5416	12	1.34859011034	0.0
M1-5.M2-1.M3-9	2417	1508	30	0	60	0	5415	12	1.2259910094	0.0
M1-5.M2-1.M3-1	2393	1507	54	1	52	0	5423	12	2.20678381692	0.0663129973475
M1-5.M2-1.M3-6	2374	1508	73	0	56	0	5419	12	2.98324478954	0.0
M1-5.M2-1.M3-14	2417	1508	30	0	60	0	5415	12	1.2259910094	0.0
M1-5.M2-1.M3-16	2421	1507	26	1	59	0	5416	12	1.06252554148	0.0663129973475
M1-5.M2-1.M3-2	2394	1508	53	0	51	0	5424	12	2.16591744994	0.0
M1-5.M2-1.M3-18	2415	1508	32	0	60	0	5415	12	1.30772374336	0.0
M1-5.M2-1.M3-3	2399	1507	48	1	54	0	5421	12	1.96158561504	0.0663129973475
M1-5.M2-1.M3-7	2419	1508	28	0	60	0	5415	12	1.14425827544	0.0
M1-5.M2-1.M3-10	2420	1507	27	1	58	0	5417	12	1.10339190846	0.0663129973475
M1-5.M2-1.M3-5	2389	1508	58	0	54	0	5421	12	2.37024928484	0.0
M1-5.M2-5.M3-17	2472	1508	32	0	4	0	5414	12	1.27795527157	0.0
M1-5.M2-5.M3-15	2465	1507	39	1	4	0	5414	12	1.55750798722	0.0663129973475
M1-5.M2-5.M3-11	2468	1508	36	0	4	0	5414	12	1.43769968051	0.0
M1-5.M2-5.M3-12	2465	1507	39	1	4	0	5414	12	1.55750798722	0.0663129973475
M1-5.M2-5.M3-13	2476	1507	28	1	4	0	5414	12	1.11821086262	0.0663129973475
M1-5.M2-5.M3-4	2449	1508	55	0	3	0	5415	12	2.196485623	0.0
M1-5.M2-5.M3-8	2469	1508	35	0	4	0	5414	12	1.39776357827	0.0
M1-5.M2-5.M3-9	2473	1508	31	0	4	0	5414	12	1.23801916933	0.0
M1-5.M2-5.M3-1	2442	1507	62	1	3	0	5415	12	2.47603833866	0.0663129973475
M1-5.M2-5.M3-6	2426	1508	78	0	4	0	5414	12	3.11501597444	0.0
M1-5.M2-5.M3-14	2473	1508	31	0	4	0	5414	12	1.23801916933	0.0
M1-5.M2-5.M3-16	2475	1507	29	1	5	0	5413	12	1.15814696486	0.0663129973475
M1-5.M2-5.M3-2	2442	1508	62	0	3	0	5415	12	2.47603833866	0.0
M1-5.M2-5.M3-18	2471	1508	33	0	4	0	5414	12	1.3178913738	0.0
M1-5.M2-5.M3-3	2449	1507	55	1	4	0	5414	12	2.196485623	0.0663129973475
M1-5.M2-5.M3-7	2474	1508	30	0	5	0	5413	12	1.19808306709	0.0
M1-5.M2-5.M3-10	2473	1507	31	1	5	0	5413	12	1.23801916933	0.0663129973475
M1-5.M2-5.M3-5	2441	1508	63	0	2	0	5416	12	2.51597444089	0.0
M1-9.M2-8.M3-17	2431	1508	30	0	18	0	44	13	1.21901665989	0.0
M1-9.M2-8.M3-15	2428	1507	33	1	14	0	48	13	1.34091832588	0.0663129973475
M1-9.M2-8.M3-11	2432	1508	29	0	14	0	48	13	1.17838277123	0.0
M1-9.M2-8.M3-12	2426	1507	35	1	16	0	46	13	1.42218610321	0.0663129973475
M1-9.M2-8.M3-13	2437	1507	24	1	18	0	44	13	0.975213327915	0.0663129973475
M1-9.M2-8.M3-4	2412	1508	49	0	19	0	43	13	1.99106054449	0.0
M1-9.M2-8.M3-8	2432	1508	29	0	17	0	45	13	1.17838277123	0.0
M1-9.M2-8.M3-9	2432	1508	29	0	16	0	46	13	1.17838277123	0.0
M1-9.M2-8.M3-1	2407	1507	54	1	16	0	46	13	2.19422998781	0.0663129973475
M1-9.M2-8.M3-6	2393	1508	68	0	17	0	45	13	2.76310442909	0.0
M1-9.M2-8.M3-14	2433	1508	28	0	18	0	44	13	1.13774888257	0.0
M1-9.M2-8.M3-16	2436	1507	25	1	18	0	44	13	1.01584721658	0.0663129973475
M1-9.M2-8.M3-2	2406	1508	55	0	17	0	45	13	2.23486387647	0.0
M1-9.M2-8.M3-18	2431	1508	30	0	17	0	45	13	1.21901665989	0.0
M1-9.M2-8.M3-3	2414	1507	47	1	16	0	46	13	1.90979276717	0.0663129973475
M1-9.M2-8.M3-7	2433	1508	28	0	19	0	43	13	1.13774888257	0.0
M1-9.M2-8.M3-10	2433	1507	28	1	20	0	42	13	1.13774888257	0.0663129973475
M1-9.M2-8.M3-5	2407	1508	54	0	15	0	47	13	2.19422998781	0.0
M1-9.M2-9.M3-17	2444	1508	32	0	5	0	42	13	1.29240710824	0.0
M1-9.M2-9.M3-15	2437	1507	39	1	5	0	42	13	1.57512116317	0.0663129973475
M1-9.M2-9.M3-11	2441	1508	35	0	5	0	42	13	1.41357027464	0.0
M1-9.M2-9.M3-12	2437	1507	39	1	5	0	42	13	1.57512116317	0.0663129973475
M1-9.M2-9.M3-13	2450	1507	26	1	5	0	42	13	1.05008077544	0.0663129973475
M1-9.M2-9.M3-4	2426	1508	50	0	5	0	42	13	2.01938610662	0.0
M1-9.M2-9.M3-8	2443	1508	33	0	6	0	41	13	1.33279483037	0.0
M1-9.M2-9.M3-9	2443	1508	33	0	5	0	42	13	1.33279483037	0.0
M1-9.M2-9.M3-1	2419	1507	57	1	4	0	43	13	2.30210016155	0.0663129973475
M1-9.M2-9.M3-6	2404	1508	72	0	6	0	41	13	2.90791599354	0.0
M1-9.M2-9.M3-14	2446	1508	30	0	5	0	42	13	1.21163166397	0.0
M1-9.M2-9.M3-16	2449	1507	27	1	5	0	42	13	1.09046849758	0.0663129973475
M1-9.M2-9.M3-2	2419	1508	57	0	4	0	43	13	2.30210016155	0.0
M1-9.M2-9.M3-18	2443	1508	33	0	5	0	42	13	1.33279483037	0.0
M1-9.M2-9.M3-3	2425	1507	51	1	5	0	42	13	2.05977382876	0.0663129973475
M1-9.M2-9.M3-7	2446	1508	30	0	6	0	41	13	1.21163166397	0.0
M1-9.M2-9.M3-10	2448	1507	28	1	5	0	42	13	1.13085621971	0.0663129973475
M1-9.M2-9.M3-5	2418	1508	58	0	4	0	43	13	2.34248788368	0.0
M1-9.M2-12.M3-17	2439	1507	32	0	10	1	42	13	1.2950222582	0.0
M1-9.M2-12.M3-15	2435	1507	36	0	7	0	45	14	1.45690004047	0.0
M1-9.M2-12.M3-11	2439	1507	32	0	7	1	45	13	1.2950222582	0.0
M1-9.M2-12.M3-12	2435	1507	36	0	7	0	45	14	1.45690004047	0.0
M1-9.M2-12.M3-13	2446	1507	25	0	9	0	43	14	1.01173613921	0.0
M1-9.M2-12.M3-4	2422	1507	49	0	9	1	43	13	1.98300283286	0.0
M1-9.M2-12.M3-8	2441	1507	30	0	8	1	44	13	1.21408336706	0.0
M1-9.M2-12.M3-9	2440	1507	31	0	8	1	44	13	1.25455281263	0.0
M1-9.M2-12.M3-1	2415	1507	56	0	8	0	44	14	2.26628895184	0.0
M1-9.M2-12.M3-6	2401	1507	70	0	9	1	43	13	2.8328611898	0.0
M1-9.M2-12.M3-14	2443	1507	28	0	8	1	44	13	1.13314447592	0.0
M1-9.M2-12.M3-16	2444	1507	27	0	10	0	42	14	1.09267503035	0.0
M1-9.M2-12.M3-2	2415	1507	56	0	8	1	44	13	2.26628895184	0.0
M1-9.M2-12.M3-18	2441	1507	30	0	7	1	45	13	1.21408336706	0.0
M1-9.M2-12.M3-3	2421	1507	50	0	9	0	43	14	2.02347227843	0.0
M1-9.M2-12.M3-7	2442	1507	29	0	10	1	42	13	1.17361392149	0.0
M1-9.M2-12.M3-10	2442	1507	29	0	11	0	41	14	1.17361392149	0.0
M1-9.M2-12.M3-5	2415	1507	56	0	7	1	45	13	2.26628895184	0.0
M1-9.M2-3.M3-17	2358	1508	30	0	91	0	44	13	1.25628140704	0.0
M1-9.M2-3.M3-15	2353	1507	35	1	89	0	46	13	1.46566164154	0.0663129973475
M1-9.M2-3.M3-11	2356	1508	32	0	90	0	45	13	1.34003350084	0.0
M1-9.M2-3.M3-12	2351	1507	37	1	91	0	44	13	1.54941373534	0.0663129973475
M1-9.M2-3.M3-13	2363	1507	25	1	92	0	43	13	1.04690117253	0.0663129973475
M1-9.M2-3.M3-4	2344	1508	44	0	87	0	48	13	1.84254606365	0.0
M1-9.M2-3.M3-8	2359	1508	29	0	90	0	45	13	1.21440536013	0.0
M1-9.M2-3.M3-9	2359	1508	29	0	89	0	46	13	1.21440536013	0.0
M1-9.M2-3.M3-1	2340	1507	48	1	83	0	52	13	2.01005025126	0.0663129973475
M1-9.M2-3.M3-6	2333	1508	55	0	77	0	58	13	2.30318257956	0.0
M1-9.M2-3.M3-14	2358	1508	30	0	93	0	42	13	1.25628140704	0.0
M1-9.M2-3.M3-16	2362	1507	26	1	92	0	43	13	1.08877721943	0.0663129973475
M1-9.M2-3.M3-2	2337	1508	51	0	86	0	49	13	2.13567839196	0.0
M1-9.M2-3.M3-18	2356	1508	32	0	92	0	43	13	1.34003350084	0.0
M1-9.M2-3.M3-3	2347	1507	41	1	83	0	52	13	1.71691792295	0.0663129973475
M1-9.M2-3.M3-7	2360	1508	28	0	92	0	43	13	1.17252931323	0.0
M1-9.M2-3.M3-10	2362	1507	26	1	91	0	44	13	1.08877721943	0.0663129973475
M1-9.M2-3.M3-5	2340	1508	48	0	82	0	53	13	2.01005025126	0.0
M1-9.M2-4.M3-17	2416	1507	31	0	33	1	43	13	1.26685737638	0.0
M1-9.M2-4.M3-15	2411	1507	36	0	31	0	45	14	1.47118921128	0.0
M1-9.M2-4.M3-11	2415	1507	32	0	31	1	45	13	1.30772374336	0.0
M1-9.M2-4.M3-12	2409	1507	38	0	33	0	43	14	1.55292194524	0.0
M1-9.M2-4.M3-13	2422	1507	25	0	33	0	43	14	1.0216591745	0.0
M1-9.M2-4.M3-4	2397	1507	50	0	34	1	42	13	2.043318349	0.0
M1-9.M2-4.M3-8	2417	1507	30	0	32	1	44	13	1.2259910094	0.0
M1-9.M2-4.M3-9	2417	1507	30	0	31	1	45	13	1.2259910094	0.0
M1-9.M2-4.M3-1	2395	1507	52	0	28	0	48	14	2.12505108296	0.0
M1-9.M2-4.M3-6	2380	1507	67	0	30	1	46	13	2.73804658766	0.0
M1-9.M2-4.M3-14	2418	1507	29	0	33	1	43	13	1.18512464242	0.0
M1-9.M2-4.M3-16	2420	1507	27	0	34	0	42	14	1.10339190846	0.0
M1-9.M2-4.M3-2	2395	1507	52	0	28	1	48	13	2.12505108296	0.0
M1-9.M2-4.M3-18	2415	1507	32	0	33	1	43	13	1.30772374336	0.0
M1-9.M2-4.M3-3	2398	1507	49	0	32	0	44	14	2.00245198202	0.0
M1-9.M2-4.M3-7	2418	1507	29	0	34	1	42	13	1.18512464242	0.0
M1-9.M2-4.M3-10	2419	1507	28	0	34	0	42	14	1.14425827544	0.0
M1-9.M2-4.M3-5	2396	1507	51	0	26	1	50	13	2.08418471598	0.0
M1-9.M2-10.M3-17	2439	1508	31	0	10	0	43	13	1.25506072874	0.0
M1-9.M2-10.M3-15	2434	1507	36	1	8	0	45	13	1.45748987854	0.0663129973475
M1-9.M2-10.M3-11	2438	1508	32	0	8	0	45	13	1.2955465587	0.0
M1-9.M2-10.M3-12	2433	1507	37	1	9	0	44	13	1.4979757085	0.0663129973475
M1-9.M2-10.M3-13	2445	1507	25	1	10	0	43	13	1.01214574899	0.0663129973475
M1-9.M2-10.M3-4	2421	1508	49	0	10	0	43	13	1.98380566802	0.0
M1-9.M2-10.M3-8	2439	1508	31	0	10	0	43	13	1.25506072874	0.0
M1-9.M2-10.M3-9	2440	1508	30	0	8	0	45	13	1.21457489879	0.0
M1-9.M2-10.M3-1	2415	1507	55	1	8	0	45	13	2.22672064777	0.0663129973475
M1-9.M2-10.M3-6	2400	1508	70	0	10	0	43	13	2.83400809717	0.0
M1-9.M2-10.M3-14	2443	1508	27	0	8	0	45	13	1.09311740891	0.0
M1-9.M2-10.M3-16	2444	1507	26	1	10	0	43	13	1.05263157895	0.0663129973475
M1-9.M2-10.M3-2	2415	1508	55	0	8	0	45	13	2.22672064777	0.0
M1-9.M2-10.M3-18	2439	1508	31	0	9	0	44	13	1.25506072874	0.0
M1-9.M2-10.M3-3	2421	1507	49	1	9	0	44	13	1.98380566802	0.0663129973475
M1-9.M2-10.M3-7	2441	1508	29	0	11	0	42	13	1.17408906883	0.0
M1-9.M2-10.M3-10	2442	1507	28	1	11	0	42	13	1.13360323887	0.0663129973475
M1-9.M2-10.M3-5	2415	1508	55	0	7	0	46	13	2.22672064777	0.0
M1-9.M2-6.M3-17	2434	1506	32	0	15	2	42	13	1.29764801298	0.0
M1-9.M2-6.M3-15	2430	1506	36	0	12	1	45	14	1.4598540146	0.0
M1-9.M2-6.M3-11	2434	1506	32	0	12	2	45	13	1.29764801298	0.0
M1-9.M2-6.M3-12	2429	1506	37	0	13	1	44	14	1.500405515	0.0
M1-9.M2-6.M3-13	2440	1506	26	0	15	1	42	14	1.05433901054	0.0
M1-9.M2-6.M3-4	2416	1506	50	0	15	2	42	13	2.02757502028	0.0
M1-9.M2-6.M3-8	2435	1506	31	0	14	2	43	13	1.25709651257	0.0
M1-9.M2-6.M3-9	2435	1506	31	0	13	2	44	13	1.25709651257	0.0
M1-9.M2-6.M3-1	2410	1506	56	0	13	1	44	14	2.27088402271	0.0
M1-9.M2-6.M3-6	2396	1506	70	0	14	2	43	13	2.83860502839	0.0
M1-9.M2-6.M3-14	2437	1506	29	0	14	2	43	13	1.17599351176	0.0
M1-9.M2-6.M3-16	2438	1506	28	0	16	1	41	14	1.13544201135	0.0
M1-9.M2-6.M3-2	2409	1506	57	0	14	2	43	13	2.31143552311	0.0
M1-9.M2-6.M3-18	2434	1506	32	0	14	2	43	13	1.29764801298	0.0
M1-9.M2-6.M3-3	2417	1506	49	0	13	1	44	14	1.98702351987	0.0
M1-9.M2-6.M3-7	2437	1506	29	0	15	2	42	13	1.17599351176	0.0
M1-9.M2-6.M3-10	2437	1506	29	0	16	1	41	14	1.17599351176	0.0
M1-9.M2-6.M3-5	2410	1506	56	0	12	2	45	13	2.27088402271	0.0
M1-9.M2-11.M3-17	2445	1508	33	0	4	0	41	13	1.33171912833	0.0
M1-9.M2-11.M3-15	2438	1507	40	1	4	0	41	13	1.61420500404	0.0663129973475
M1-9.M2-11.M3-11	2442	1508	36	0	4	0	41	13	1.45278450363	0.0
M1-9.M2-11.M3-12	2438	1507	40	1	4	0	41	13	1.61420500404	0.0663129973475
M1-9.M2-11.M3-13	2451	1507	27	1	4	0	41	13	1.08958837772	0.0663129973475
M1-9.M2-11.M3-4	2427	1508	51	0	4	0	41	13	2.05811138015	0.0
M1-9.M2-11.M3-8	2445	1508	33	0	4	0	41	13	1.33171912833	0.0
M1-9.M2-11.M3-9	2444	1508	34	0	4	0	41	13	1.37207425343	0.0
M1-9.M2-11.M3-1	2419	1507	59	1	4	0	41	13	2.38095238095	0.0663129973475
M1-9.M2-11.M3-6	2406	1508	72	0	4	0	41	13	2.90556900726	0.0
M1-9.M2-11.M3-14	2447	1508	31	0	4	0	41	13	1.25100887813	0.0
M1-9.M2-11.M3-16	2450	1507	28	1	4	0	41	13	1.12994350282	0.0663129973475
M1-9.M2-11.M3-2	2419	1508	59	0	4	0	41	13	2.38095238095	0.0
M1-9.M2-11.M3-18	2444	1508	34	0	4	0	41	13	1.37207425343	0.0
M1-9.M2-11.M3-3	2426	1507	52	1	4	0	41	13	2.09846650525	0.0663129973475
M1-9.M2-11.M3-7	2448	1508	30	0	4	0	41	13	1.21065375303	0.0
M1-9.M2-11.M3-10	2449	1507	29	1	4	0	41	13	1.17029862793	0.0663129973475
M1-9.M2-11.M3-5	2418	1508	60	0	4	0	41	13	2.42130750605	0.0
M1-9.M2-7.M3-17	2440	1507	32	0	9	1	42	13	1.29449838188	0.0
M1-9.M2-7.M3-15	2434	1507	38	0	8	0	43	14	1.53721682848	0.0
M1-9.M2-7.M3-11	2438	1507	34	0	8	1	43	13	1.37540453074	0.0
M1-9.M2-7.M3-12	2435	1507	37	0	7	0	44	14	1.49676375405	0.0
M1-9.M2-7.M3-13	2446	1507	26	0	9	0	42	14	1.05177993528	0.0
M1-9.M2-7.M3-4	2422	1507	50	0	9	1	42	13	2.02265372168	0.0
M1-9.M2-7.M3-8	2440	1507	32	0	9	1	42	13	1.29449838188	0.0
M1-9.M2-7.M3-9	2440	1507	32	0	8	1	43	13	1.29449838188	0.0
M1-9.M2-7.M3-1	2416	1507	56	0	7	0	44	14	2.26537216828	0.0
M1-9.M2-7.M3-6	2401	1507	71	0	9	1	42	13	2.87216828479	0.0
M1-9.M2-7.M3-14	2442	1507	30	0	9	1	42	13	1.21359223301	0.0
M1-9.M2-7.M3-16	2445	1507	27	0	9	0	42	14	1.09223300971	0.0
M1-9.M2-7.M3-2	2415	1507	57	0	8	1	43	13	2.30582524272	0.0
M1-9.M2-7.M3-18	2439	1507	33	0	9	1	42	13	1.33495145631	0.0
M1-9.M2-7.M3-3	2422	1507	50	0	8	0	43	14	2.02265372168	0.0
M1-9.M2-7.M3-7	2443	1507	29	0	9	1	42	13	1.17313915858	0.0
M1-9.M2-7.M3-10	2444	1507	28	0	9	0	42	14	1.13268608414	0.0
M1-9.M2-7.M3-5	2416	1507	56	0	6	1	45	13	2.26537216828	0.0
M1-9.M2-2.M3-17	2411	1507	31	0	38	1	43	13	1.26945126945	0.0
M1-9.M2-2.M3-15	2405	1507	37	0	37	0	44	14	1.51515151515	0.0
M1-9.M2-2.M3-11	2409	1507	33	0	37	1	44	13	1.35135135135	0.0
M1-9.M2-2.M3-12	2406	1507	36	0	36	0	45	14	1.4742014742	0.0
M1-9.M2-2.M3-13	2416	1507	26	0	39	0	42	14	1.0647010647	0.0
M1-9.M2-2.M3-4	2395	1507	47	0	36	1	45	13	1.92465192465	0.0
M1-9.M2-2.M3-8	2411	1507	31	0	38	1	43	13	1.26945126945	0.0
M1-9.M2-2.M3-9	2411	1507	31	0	37	1	44	13	1.26945126945	0.0
M1-9.M2-2.M3-1	2388	1507	54	0	35	0	46	14	2.2113022113	0.0
M1-9.M2-2.M3-6	2378	1507	64	0	32	1	49	13	2.6208026208	0.0
M1-9.M2-2.M3-14	2414	1507	28	0	37	1	44	13	1.1466011466	0.0
M1-9.M2-2.M3-16	2414	1507	28	0	40	0	41	14	1.1466011466	0.0
M1-9.M2-2.M3-2	2388	1507	54	0	35	1	46	13	2.2113022113	0.0
M1-9.M2-2.M3-18	2412	1507	30	0	36	1	45	13	1.2285012285	0.0
M1-9.M2-2.M3-3	2393	1507	49	0	37	0	44	14	2.00655200655	0.0
M1-9.M2-2.M3-7	2412	1507	30	0	40	1	41	13	1.2285012285	0.0
M1-9.M2-2.M3-10	2414	1507	28	0	39	0	42	14	1.1466011466	0.0
M1-9.M2-2.M3-5	2388	1507	54	0	34	1	47	13	2.2113022113	0.0
M1-9.M2-1.M3-17	2397	1508	32	0	52	0	42	13	1.3174145739	0.0
M1-9.M2-1.M3-15	2391	1507	38	1	51	0	43	13	1.5644298065	0.0663129973475
M1-9.M2-1.M3-11	2395	1508	34	0	51	0	43	13	1.39975298477	0.0
