SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-9.M2-4.M3-16	1532	1509	8	0	375	0	27	33	0.519480519481	0.0
M1-9.M2-4.M3-10	1523	1509	17	0	359	0	43	33	1.1038961039	0.0
M1-9.M2-4.M3-1	1391	1509	149	0	281	0	121	33	9.67532467532	0.0
M1-9.M2-4.M3-5	1317	1509	223	0	246	0	156	33	14.4805194805	0.0
M1-9.M2-4.M3-14	1526	1509	14	0	374	0	28	33	0.909090909091	0.0
M1-9.M2-4.M3-12	1514	1509	26	0	358	0	44	33	1.68831168831	0.0
M1-9.M2-4.M3-13	1533	1509	7	0	374	0	28	33	0.454545454545	0.0
M1-9.M2-4.M3-6	1312	1509	228	0	251	0	151	33	14.8051948052	0.0
M1-9.M2-4.M3-2	1345	1509	195	0	266	0	136	33	12.6623376623	0.0
M1-9.M2-4.M3-3	1328	1509	212	0	263	0	139	33	13.7662337662	0.0
M1-9.M2-3.M3-8	1283	1509	21	0	599	0	39	33	1.61042944785	0.0
M1-9.M2-3.M3-9	1279	1508	25	1	595	0	43	33	1.91717791411	0.0662690523526
M1-9.M2-3.M3-18	1287	1509	17	0	606	0	32	33	1.3036809816	0.0
M1-9.M2-3.M3-15	1286	1509	18	0	609	0	29	33	1.38036809816	0.0
M1-9.M2-3.M3-11	1280	1508	24	1	595	0	43	33	1.84049079755	0.0662690523526
M1-9.M2-3.M3-7	1292	1509	12	0	599	0	39	33	0.920245398773	0.0
M1-9.M2-3.M3-17	1285	1509	19	0	609	0	29	33	1.45705521472	0.0
M1-9.M2-3.M3-4	1152	1509	152	0	461	0	177	33	11.6564417178	0.0
M1-9.M2-3.M3-16	1296	1509	8	0	611	0	27	33	0.613496932515	0.0
M1-9.M2-3.M3-10	1292	1509	12	0	590	0	48	33	0.920245398773	0.0
M1-9.M2-3.M3-1	1186	1509	118	0	486	0	152	33	9.0490797546	0.0
M1-9.M2-3.M3-5	1128	1509	176	0	435	0	203	33	13.4969325153	0.0
M1-9.M2-3.M3-14	1291	1509	13	0	609	0	29	33	0.996932515337	0.0
M1-9.M2-3.M3-12	1278	1509	26	0	594	0	44	33	1.99386503067	0.0
M1-9.M2-3.M3-13	1296	1509	8	0	611	0	27	33	0.613496932515	0.0
M1-9.M2-3.M3-6	1125	1509	179	0	438	0	200	33	13.726993865	0.0
M1-9.M2-3.M3-2	1158	1509	146	0	453	0	185	33	11.1963190184	0.0
M1-9.M2-3.M3-3	1136	1509	168	0	455	0	183	33	12.8834355828	0.0
M1-1.M2-8.M3-8	1859	1509	38	1	41	0	659	35	2.00316288877	0.0662251655629
M1-1.M2-8.M3-9	1852	1509	45	1	37	0	663	35	2.37216657881	0.0662251655629
M1-1.M2-8.M3-18	1871	1509	26	1	44	0	656	35	1.37058513442	0.0662251655629
M1-1.M2-8.M3-15	1870	1510	27	0	44	0	656	35	1.42329994729	0.0
M1-1.M2-8.M3-11	1866	1508	31	2	36	0	664	35	1.63415919873	0.132450331126
M1-1.M2-8.M3-7	1874	1509	23	1	40	0	660	35	1.21244069584	0.0662251655629
M1-1.M2-8.M3-17	1870	1510	27	0	44	0	656	35	1.42329994729	0.0
M1-1.M2-8.M3-4	1606	1509	291	1	24	0	676	35	15.340010543	0.0662251655629
M1-1.M2-8.M3-16	1883	1510	14	0	43	0	657	35	0.738007380074	0.0
M1-1.M2-8.M3-10	1866	1510	31	0	36	0	664	35	1.63415919873	0.0
M1-1.M2-8.M3-1	1661	1510	236	0	26	0	674	35	12.4406958355	0.0
M1-1.M2-8.M3-5	1554	1509	343	1	19	0	681	35	18.0811808118	0.0662251655629
M1-1.M2-8.M3-14	1879	1509	18	1	44	0	656	35	0.948866631523	0.0662251655629
M1-1.M2-8.M3-12	1851	1510	46	0	39	0	661	35	2.42488139167	0.0
M1-1.M2-8.M3-13	1883	1510	14	0	43	0	657	35	0.738007380074	0.0
